zeolite,A_T,E_T,E_fT,Templating,dA_fS,dE_fS,sisso_00172,sisso_00356,sisso_00395,sisso_00429,sisso_01161,sisso_01214,sisso_01276,sisso_01284,sisso_01304,sisso_01360,sisso_01416,sisso_01580,sisso_01897,sisso_01988,sisso_02022,sisso_02040,sisso_02522,sisso_02551,sisso_02757,sisso_02835,sisso_02865,sisso_02899,sisso_02923,sisso_03025,sisso_03028,sisso_03172,sisso_03294,sisso_03370,sisso_03388,sisso_03514,sisso_03543,sisso_03895,sisso_03959,sisso_04019,sisso_04080,sisso_04396,sisso_04566,sisso_04713,sisso_04756,sisso_04841,sisso_04911,sisso_05184,sisso_05258,sisso_05285,sisso_05300,sisso_05377,sisso_05634,sisso_05662,sisso_05791,sisso_05896,sisso_05930,sisso_05968,sisso_06144,sisso_06159,sisso_06194,sisso_06319,sisso_06472,sisso_06483,sisso_06681,sisso_06722,sisso_07025,sisso_07132,sisso_07133,sisso_07167,sisso_07174,sisso_07209,sisso_07222,sisso_07257,sisso_07265,sisso_07325,sisso_07383,sisso_07444,sisso_07463,sisso_07513,sisso_07649,sisso_07739,sisso_07750,sisso_07972,sisso_07982,sisso_07989,sisso_08076,sisso_08200,sisso_08264,sisso_08325,sisso_08334,sisso_08337,sisso_08339,sisso_08343,sisso_08347,sisso_08350,sisso_08359,sisso_08400,sisso_08505,sisso_08510,sisso_08677,sisso_08745,sisso_08795,sisso_08826,sisso_08863,sisso_08965,sisso_08991,sisso_08997,sisso_09208,sisso_09242,sisso_09251,sisso_09385,sisso_09444,sisso_09466,sisso_09569,sisso_09681,sisso_09895,sisso_09897,sisso_09905,sisso_09914,sisso_09921,sisso_09951,sisso_09971,sisso_10026,sisso_10171,sisso_10558,sisso_10588,sisso_10848,sisso_10944,sisso_10974,sisso_10979,sisso_10998,sisso_11004,sisso_11011,sisso_11108,sisso_11138,sisso_11338,sisso_11403,sisso_11535,sisso_11629,sisso_11891,sisso_11893,sisso_11932,sisso_11981,sisso_12029,sisso_12049,sisso_12125,sisso_12149,sisso_12210,sisso_12215,sisso_12220,sisso_12582,sisso_12611,sisso_12663,sisso_12695,sisso_12696,sisso_12705,sisso_12969,sisso_13047,sisso_13063,sisso_13064,sisso_13083,sisso_13157,sisso_13229,sisso_13265,sisso_13266,sisso_13273,sisso_13301,sisso_13356,sisso_13598,sisso_13608,sisso_13681,sisso_13797,sisso_13803,sisso_13965,sisso_13967,sisso_13971,sisso_13972,sisso_14053,sisso_14101,sisso_14162,sisso_14163,sisso_14183,sisso_14192,sisso_14538,sisso_14642,sisso_14782,sisso_14890,sisso_14931,sisso_14980,sisso_14981,sisso_15265,sisso_15313,sisso_15499,sisso_15545,sisso_15552,sisso_15553,sisso_15554,sisso_15555,sisso_15556,sisso_15575,sisso_15576,sisso_15609,sisso_15772,sisso_15774,sisso_15827,sisso_15834,sisso_16032,sisso_16149,sisso_16152,sisso_16171,sisso_16216,sisso_16364,sisso_16410,sisso_16489,sisso_16658,sisso_16721,sisso_16723,sisso_16774,sisso_17047,sisso_17065,sisso_17067,sisso_17318,sisso_17347,sisso_17439,sisso_17568,sisso_17787,sisso_17872,sisso_18245,sisso_18590,sisso_18595,sisso_18650,sisso_18918,sisso_19021,sisso_19100,sisso_19154,sisso_19697,sisso_19714,sisso_19771,sisso_19862,sisso_19919,sisso_19935,sisso_20009,sisso_20047,sisso_20198,sisso_20526,sisso_20573,sisso_20587,sisso_20606,sisso_20621,sisso_20624,sisso_20643,sisso_20644,sisso_20694,sisso_20804,sisso_20924,sisso_20944,sisso_21437,sisso_21476,sisso_21585,sisso_21738,sisso_21752,sisso_21857,sisso_22294,sisso_22363,sisso_22415,sisso_22581,sisso_22595,sisso_22648,sisso_22694,sisso_22739,sisso_22983,sisso_23022,sisso_23260,sisso_23302,sisso_23341,sisso_23367,sisso_23374,sisso_23383,sisso_23390,sisso_23440,sisso_23453,sisso_23465,sisso_23479,sisso_23566,sisso_23611,sisso_24145,sisso_24449,sisso_24634,sisso_24690,sisso_24716,sisso_24719,sisso_24729,sisso_24768,sisso_24804,sisso_24871,sisso_24885,sisso_24903,sisso_25002,sisso_25060,sisso_25085,sisso_25107,sisso_25281,sisso_25817,sisso_25879,sisso_25887,sisso_25918,sisso_26041,sisso_26050,sisso_26426,sisso_27196,sisso_27253,sisso_27260,sisso_27331,sisso_27582,sisso_27597,sisso_27732,sisso_27830,sisso_27890,sisso_28044,sisso_28610,sisso_28629,sisso_28662,sisso_28705,sisso_28740,sisso_28803,sisso_28822,sisso_28835,sisso_29006,sisso_29064,sisso_29076,sisso_29459,sisso_29762,sisso_29986,sisso_30393,sisso_30420,sisso_30445,sisso_30886,sisso_30911,sisso_30921,sisso_30967,sisso_30985,sisso_31073,sisso_31086,sisso_31092,sisso_31104,sisso_31154,sisso_31227,sisso_31248,sisso_31366,sisso_31392,sisso_31484,sisso_31568,sisso_31698,sisso_31770,sisso_31819,sisso_31877,sisso_32008,sisso_32095,sisso_32149,sisso_32269,sisso_32286,sisso_32289,sisso_32301,sisso_32385,sisso_32389,sisso_32542,sisso_32936,sisso_33350,sisso_33372,sisso_33407,sisso_33414,sisso_33494,sisso_33506,sisso_33537,sisso_33730,sisso_33755,sisso_33767,sisso_33811,sisso_33882,sisso_33889,sisso_33933,sisso_33976,sisso_33983,sisso_34002,sisso_34014,sisso_34058,sisso_34278,sisso_34391,sisso_34558,sisso_34566,sisso_34714,sisso_34783,sisso_34821,sisso_34911,sisso_34999,sisso_35095,sisso_35199,sisso_35636,sisso_35735,sisso_35785,sisso_35817,sisso_35832,sisso_35848,sisso_35920,sisso_36070,sisso_36142,sisso_36169,sisso_36174,sisso_36203,sisso_36235,sisso_36260,sisso_36276,sisso_36349,sisso_36588,sisso_36591,sisso_36847,sisso_37003,sisso_37015,sisso_37035,sisso_37142,sisso_37151,sisso_37243,sisso_37300,sisso_37362,sisso_37440,sisso_37712,sisso_37820,sisso_37923,sisso_37970,sisso_37978,sisso_38208,sisso_38242,sisso_38283,sisso_38288,sisso_38289,sisso_38307,sisso_38360,sisso_38559,sisso_38639,sisso_39025,sisso_39211,sisso_39263,sisso_39285,sisso_39322,sisso_39341,sisso_39747,sisso_39754,sisso_39821,sisso_39845,sisso_39848,sisso_39854,sisso_39890,sisso_39903,sisso_40057,sisso_40108,sisso_40115,sisso_40140,sisso_40228,sisso_40523,sisso_40533,sisso_40572,sisso_40617,sisso_40618,sisso_40694,sisso_40736,sisso_40743,sisso_40799,sisso_40838,sisso_40971,sisso_41150,sisso_41264,sisso_41294,sisso_41301,sisso_41392,sisso_41453,sisso_41708,sisso_41717,sisso_41751,sisso_41801,sisso_41813,sisso_41820,sisso_41899,sisso_41933,sisso_41988,sisso_42066,sisso_42116,sisso_42129,sisso_42137,sisso_42148,sisso_42271,sisso_42276,sisso_42284,sisso_42311,sisso_42321,sisso_42343,sisso_42391,sisso_42422,sisso_42439,sisso_42445,sisso_42600,sisso_42799,sisso_42983,sisso_43093,sisso_43187,sisso_43226,sisso_43330,sisso_43338,sisso_43429,sisso_43468,sisso_43482,sisso_43551,sisso_43572,sisso_43616,sisso_43641,sisso_43660,sisso_43758,sisso_43783,sisso_43807,sisso_43947,sisso_44089,sisso_44103,sisso_44151,sisso_44188,sisso_44221,sisso_44430,sisso_44561,sisso_44565,sisso_44651,sisso_44671,sisso_44775,sisso_44780,sisso_44847,sisso_44909,sisso_44910,sisso_44960,sisso_44990,sisso_45022,sisso_45181,sisso_45200,sisso_45552,sisso_45556,sisso_45645,sisso_45696,sisso_46333,sisso_46385,sisso_46399,sisso_46891,sisso_47059,sisso_47130,sisso_47193,sisso_47197,sisso_47355,sisso_47711,sisso_47911,sisso_48155,sisso_48192,sisso_48469,sisso_48744,sisso_48756,sisso_48757,sisso_48780,sisso_48834,sisso_48855,sisso_48961,sisso_49139,sisso_49166,sisso_49210,sisso_49233,sisso_49299,sisso_49302,sisso_49674,sisso_49842,sisso_49870,sisso_49884,sisso_49944
ACO,0.5,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.4545454545454546,0.9090909090909091,1.0,1.0,0.5909090909090909,0.0909090909090909,0.04545454545454545,0.5909090909090909,0.27272727272727276,0.40909090909090906,0.27272727272727276,1.0,0.13636363636363635,0.3181818181818182,0.9545454545454546,0.9545454545454546,0.3181818181818182,0.9090909090909091,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.04545454545454545,0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.7272727272727272,0.9090909090909091,0.8636363636363636,0.8636363636363636,0.0,0.9090909090909091,0.0,0.9090909090909091,0.8636363636363636,0.9545454545454546,0.3181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8636363636363636,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9545454545454546,0.13636363636363635,0.0909090909090909,0.22727272727272727,0.0909090909090909,0.9090909090909091,0.04545454545454545,0.8636363636363636,0.7727272727272728,0.9090909090909091,0.9090909090909091,1.0,0.5909090909090909,0.04545454545454545,0.27272727272727276,0.4545454545454546,0.9090909090909091,0.3181818181818182,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.13636363636363635,0.9545454545454546,0.9090909090909091,0.9090909090909091,0.6818181818181818,0.3181818181818182,0.3181818181818182,0.9090909090909091,0.3181818181818182,0.13636363636363635,0.8636363636363636,0.04545454545454545,0.8636363636363636,0.27272727272727276,0.9545454545454546,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8636363636363636,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8636363636363636,0.9090909090909091,0.04545454545454545,1.0,0.9090909090909091,0.8636363636363636,0.0,0.9090909090909091,0.5909090909090909,0.9090909090909091,0.9090909090909091,0.7272727272727272,0.6363636363636364,0.9090909090909091,0.9545454545454546,0.9545454545454546,0.7727272727272728,0.7727272727272728,0.9545454545454546,0.5909090909090909,0.4545454545454546,0.9545454545454546,0.8636363636363636,0.1818181818181818,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.27272727272727276,0.0,0.7272727272727272,0.9090909090909091,0.6363636363636364,0.04545454545454545,0.0,0.7272727272727272,0.8636363636363636,0.8636363636363636,0.9090909090909091,0.0,0.9090909090909091,0.9545454545454546,0.8636363636363636,0.8636363636363636,0.9090909090909091,0.9545454545454546,0.8636363636363636,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8636363636363636,0.9090909090909091,0.9090909090909091,0.6363636363636364,0.7727272727272728,0.9545454545454546,1.0,0.9090909090909091,0.9090909090909091,0.0,0.9090909090909091,0.8636363636363636,0.8181818181818182,0.9090909090909091,0.22727272727272727,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9545454545454546,0.9090909090909091,0.8181818181818182,0.0909090909090909,0.9090909090909091,0.9090909090909091,0.3181818181818182,0.9090909090909091,0.8636363636363636,0.7727272727272728,0.04545454545454545,0.0909090909090909,0.04545454545454545,0.9090909090909091,0.9545454545454546,0.8636363636363636,0.04545454545454545,0.04545454545454545,0.04545454545454545,0.04545454545454545,0.8636363636363636,0.04545454545454545,0.8636363636363636,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.8181818181818182,0.6363636363636364,0.0,0.9090909090909091,0.0909090909090909,0.6363636363636364,0.6363636363636364,0.8636363636363636,0.0,0.0,0.0909090909090909,0.9090909090909091,0.3636363636363636,0.9090909090909091,0.9090909090909091,0.9545454545454546,0.9545454545454546,0.7272727272727272,0.3636363636363636,0.13636363636363635,0.22727272727272727,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.7727272727272728,0.9090909090909091,0.9545454545454546,0.9090909090909091,0.40909090909090906,0.9545454545454546,0.9090909090909091,0.6818181818181818,0.13636363636363635,0.8636363636363636,0.8636363636363636,0.9090909090909091,0.0,0.7727272727272728,0.27272727272727276,0.9545454545454546,0.9545454545454546,0.27272727272727276,0.9090909090909091,0.9545454545454546,0.40909090909090906,0.13636363636363635,0.13636363636363635,0.9545454545454546,0.9090909090909091,0.9545454545454546,0.5,0.9545454545454546,0.7727272727272728,0.9545454545454546,0.13636363636363635,0.9090909090909091,0.04545454545454545,0.8181818181818182,0.04545454545454545,0.1818181818181818,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.7727272727272728,0.9090909090909091,0.9545454545454546,0.6363636363636364,0.04545454545454545,0.9090909090909091,0.7727272727272728,0.04545454545454545,0.22727272727272727,0.3636363636363636,0.9090909090909091,0.8636363636363636,0.9090909090909091,0.9545454545454546,0.9090909090909091,0.8181818181818182,0.0909090909090909,0.1818181818181818,0.9090909090909091,0.5,0.9545454545454546,0.8636363636363636,1.0,0.3181818181818182,0.8181818181818182,0.9545454545454546,0.3636363636363636,0.22727272727272727,0.8636363636363636,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.22727272727272727,0.9090909090909091,0.6363636363636364,0.9090909090909091,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.04545454545454545,0.6363636363636364,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.4545454545454546,0.6818181818181818,0.6363636363636364,0.9090909090909091,0.9545454545454546,0.6363636363636364,0.6363636363636364,0.9545454545454546,0.7272727272727272,0.9090909090909091,0.9090909090909091,0.9545454545454546,0.9545454545454546,0.6363636363636364,0.6818181818181818,0.04545454545454545,0.9090909090909091,0.9090909090909091,0.22727272727272727,0.9090909090909091,0.7727272727272728,0.7272727272727272,0.8636363636363636,0.7727272727272728,0.6818181818181818,0.9545454545454546,0.0,0.0,0.9090909090909091,0.9545454545454546,0.13636363636363635,0.9090909090909091,0.9090909090909091,0.9545454545454546,0.9090909090909091,0.9090909090909091,0.5454545454545454,0.9090909090909091,0.8181818181818182,0.1818181818181818,0.8636363636363636,0.8636363636363636,0.3636363636363636,0.9545454545454546,0.4545454545454546,0.9545454545454546,0.3181818181818182,0.9545454545454546,0.9545454545454546,0.7727272727272728,0.9545454545454546,0.6363636363636364,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.0909090909090909,0.5909090909090909,0.9545454545454546,0.9545454545454546,0.27272727272727276,0.5909090909090909,0.7727272727272728,0.9090909090909091,0.9545454545454546,1.0,0.5,0.9545454545454546,0.4545454545454546,0.9090909090909091,0.7727272727272728,0.4545454545454546,0.9090909090909091,0.5454545454545454,0.3181818181818182,0.9090909090909091,0.9545454545454546,0.9090909090909091,0.9545454545454546,0.9545454545454546,0.6363636363636364,0.6818181818181818,0.9545454545454546,0.9545454545454546,0.7272727272727272,0.6818181818181818,0.9090909090909091,0.6818181818181818,0.9090909090909091,0.9545454545454546,0.7272727272727272,1.0,0.3181818181818182,0.0909090909090909,0.5909090909090909,0.7272727272727272,0.7272727272727272,0.9545454545454546,0.3636363636363636,0.8181818181818182,0.9545454545454546,0.40909090909090906,0.6363636363636364,0.6363636363636364,0.9090909090909091,0.1818181818181818,1.0,0.6363636363636364,0.13636363636363635,0.13636363636363635,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.6818181818181818,0.5,0.6818181818181818,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.22727272727272727,0.6363636363636364,0.9090909090909091,0.9090909090909091,0.27272727272727276,0.9545454545454546,0.8181818181818182,0.5,0.8181818181818182,0.5,0.5,0.5,0.5,0.9090909090909091,0.04545454545454545,0.9090909090909091,0.9545454545454546,0.9545454545454546,0.40909090909090906,0.9545454545454546,0.6818181818181818,0.7272727272727272,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.7272727272727272,0.3181818181818182,0.04545454545454545,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.8636363636363636,0.7272727272727272,0.3181818181818182,0.8636363636363636,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9545454545454546,0.3181818181818182,0.9090909090909091,0.6363636363636364,0.3181818181818182,0.22727272727272727,0.22727272727272727,0.3181818181818182,0.40909090909090906,0.9090909090909091,0.9090909090909091,0.6363636363636364,0.9545454545454546,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.9090909090909091,0.27272727272727276,0.9090909090909091,0.3181818181818182,0.0909090909090909,0.9090909090909091,0.9090909090909091,0.7727272727272728,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.6363636363636364,0.0909090909090909,0.13636363636363635,0.6363636363636364,0.5454545454545454,0.9545454545454546,0.8636363636363636,0.9090909090909091,0.9545454545454546,0.9545454545454546,0.8636363636363636,0.9545454545454546,0.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.3181818181818182,0.9090909090909091,0.5909090909090909,0.0,0.0,0.9090909090909091,0.5909090909090909,0.9090909090909091,0.9090909090909091,0.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.7727272727272728,0.6363636363636364,0.3181818181818182,0.0909090909090909,0.3181818181818182,0.3181818181818182,0.7727272727272728,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.9545454545454546,0.6363636363636364,0.6363636363636364,0.13636363636363635,0.6363636363636364,0.9090909090909091,0.1818181818181818,0.1818181818181818,0.3181818181818182,0.3181818181818182,0.9090909090909091,0.8636363636363636,0.0,0.7272727272727272,0.9090909090909091,0.0909090909090909,0.9090909090909091,0.04545454545454545,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.4545454545454546,0.9545454545454546,0.9090909090909091,0.7727272727272728,0.9545454545454546,0.9090909090909091,0.9090909090909091,0.7272727272727272
